[23156:26588:0211/141241.608:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[23156:8048:0211/141241.677:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[23156:26588:0211/141241.709:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[23156:26588:0211/141247.588:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[22448:13844:0211/141249.611:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-404F391638877097CD1447FFF7E4C1B8 will be ignored
[21184:18344:0211/141252.077:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -107
[21184:18344:0211/141252.129:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -107
[21184:18344:0211/141305.942:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -107
[21184:18344:0211/141320.877:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -100
[21184:18344:0211/142353.439:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.webid-auto-reauthn recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.window-placement recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Conversions.DelayOnAttestationsLoaded recorded 1 samples, mean = 300026.0 (flags = 0x41)
0       ... 
300000  -O                                                                        (1 = 100.0%) {0.0%}

Histogram: Cookie.ClockSkew.ExpiredWithoutSkew recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Cookie.ClockSkew.SubtractMinutes recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Cookie.ClockSkew.SubtractMinutes12To24Hours recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
720... 

Histogram: Cookie.CookiePrefix recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.CookieSchemeRequestScheme recorded 40 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  ----------------------------------------O                                 (40 = 100.0%) {0.0%}
3  ... 

Histogram: Cookie.CookieSourceScheme recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.CookieSourceSchemeName recorded 4 samples, mean = 14.0 (flags = 0x41)
0   ... 
14  ----O                                                                     (4 = 100.0%) {0.0%}
15  ... 

Histogram: Cookie.CrossSiteRedirectType.Read recorded 81 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------------------------------------------------------------------O (81 = 100.0%) {0.0%}
2  ... 

Histogram: Cookie.CrossSiteRedirectType.Write recorded 4 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ----O                                                                     (4 = 100.0%) {0.0%}
2  ... 

Histogram: Cookie.DomainHasNonASCII recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.DomainSet recorded 4 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ----O                                                                     (4 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.DoubleUnderscorePrefixedName recorded 4 samples, mean = 0.5 (flags = 0x41)
0  --O                                                                       (2 = 50.0%)
1  --O                                                                       (2 = 50.0%) {50.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.ExpirationDuration400DaysLTE recorded 3 samples, mean = 121.7 (flags = 0x41)
0    --O                                                                       (2 = 66.7%)
1    ... 
364  -O                                                                        (1 = 33.3%) {66.7%}
400  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.ExpirationDurationMinutesSecure recorded 3 samples, mean = 175220.0 (flags = 0x41)
0       ... 
26      --O                                                                       (2 = 66.7%) {0.0%}
36      ... 
429766  -O                                                                        (1 = 33.3%) {66.7%}
587706  ... 

Histogram: Cookie.FirstPartyPartitioned.HasCrossSiteAncestor recorded 2 samples, mean = 0.0 (flags = 0x41)
0  --O                                                                       (2 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.Browser.DelayedQueriesCount recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: Cookie.FirstPartySets.Browser.MostDelayedQueryDelta recorded 1 samples, mean = 7601.0 (flags = 0x41)
0     ... 
7083  -O                                                                        (1 = 100.0%) {0.0%}
8416  ... 

Histogram: Cookie.FirstPartySets.ComponentSetsNonfatalErrors recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.ComponentSetsParsedSuccessfully recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.ContextDelayedQueriesCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.ContextMostDelayedQueryDelta recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.EnqueueingDelay.ContextConfig2 recorded 1 samples, mean = 7552.0 (flags = 0x41)
0     ... 
7083  -O                                                                        (1 = 100.0%) {0.0%}
8416  ... 

Histogram: Cookie.FirstPartySets.InitializationDuration.ContextReadyToServeQueries2 recorded 1 samples, mean = 4219.0 (flags = 0x41)
0     ... 
3553  -O                                                                        (1 = 100.0%) {0.0%}
4222  ... 

Histogram: Cookie.FirstPartySets.InitializationDuration.ReadCommandLineSet2 recorded 1 samples, mean = 119.0 (flags = 0x41)
0    ... 
114  -O                                                                        (1 = 100.0%) {0.0%}
135  ... 

Histogram: Cookie.FirstPartySets.InitializationDuration.ReadComponentSets2 recorded 1 samples, mean = 7601.0 (flags = 0x41)
0     ... 
7083  -O                                                                        (1 = 100.0%) {0.0%}
8416  ... 

Histogram: Cookie.FirstPartySets.InitializationDuration.ReadyToServeQueries2 recorded 1 samples, mean = 7326.0 (flags = 0x41)
0     ... 
7083  -O                                                                        (1 = 100.0%) {0.0%}
8416  ... 

Histogram: Cookie.FirstPartySets.Network.DelayedQueriesCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.Network.MostDelayedQueryDelta recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Cookie.FirstPartySets.ProcessedEntireComponent recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.FromStorageWithValidLength recorded 89 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------------------------------------------------------------------O (89 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.HasNonASCII.Name recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.HasNonASCII.Value recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.IncludedRequestEffectiveSameSite recorded 81 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (81 = 100.0%)
1  ... 

Histogram: Cookie.IncludedResponseEffectiveSameSite recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.IsPartitionedValid recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.NameOrValueHtab recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Cookie.OnCookiesAccessed.BatchSize recorded 38 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -------------------------------------O                                    (37 = 97.4%) {0.0%}
2  -O                                                                        (1 = 2.6%) {97.4%}
3  ... 

Histogram: Cookie.OnCookiesAccessed.TotalAccesses recorded 38 samples, mean = 1.1 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -----------------------------------O                                      (35 = 92.1%) {0.0%}
2  ---O                                                                      (3 = 7.9%) {92.1%}
3  ... 

Histogram: Cookie.PartitionedCookiesInRequest recorded 38 samples, mean = 0.1 (flags = 0x41)
0  ------------------------------------O                                     (36 = 94.7%)
1  --O                                                                       (2 = 5.3%) {94.7%}
2  ... 

Histogram: Cookie.Port.Read.RemoteHost recorded 81 samples, mean = 7.0 (flags = 0x41)
0  ... 
7  ------------------------------------------------------------------------O (81 = 100.0%) {0.0%}
8  ... 

Histogram: Cookie.Port.ReadDiffersFromSet.DomainSet recorded 81 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  ------------------------------------------------------------------------O (81 = 100.0%) {0.0%}
5  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.Port.ReadDiffersFromSet.RemoteHost recorded 81 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  ------------------------------------------------------------------------O (81 = 100.0%) {0.0%}
5  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.Port.Set.RemoteHost recorded 4 samples, mean = 7.0 (flags = 0x41)
0  ... 
7  ----O                                                                     (4 = 100.0%) {0.0%}
8  ... 

Histogram: Cookie.RequestSameSiteContext recorded 82 samples, mean = 2.9 (flags = 0x41)
0  --O                                                                       (2 = 2.4%)
1  ... 
3  ------------------------------------------------------------------------O (80 = 97.6%) {2.4%}
4  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Cookie.SameSiteAttributeValue recorded 4 samples, mean = 5.0 (flags = 0x41)
0  ... 
5  ----O                                                                     (4 = 100.0%) {0.0%}
6  ... 

Histogram: Cookie.SameSiteNoneSizeBytes recorded 4 samples, mean = 176.0 (flags = 0x41)
0    ... 
40   -O                                                                        (1 = 25.0%) {0.0%}
48   ... 
160  --O                                                                       (2 = 50.0%) {25.0%}
190  ... 
268  -O                                                                        (1 = 25.0%) {75.0%}
318  ... 

Histogram: Cookie.SameSiteNoneSizeBytes.Partitioned recorded 1 samples, mean = 310.0 (flags = 0x41)
0    ... 
268  -O                                                                        (1 = 100.0%) {0.0%}
318  ... 

Histogram: Cookie.SameSiteNoneSizeBytes.Unpartitioned recorded 3 samples, mean = 131.3 (flags = 0x41)
0    ... 
40   -O                                                                        (1 = 33.3%) {0.0%}
48   ... 
160  --O                                                                       (2 = 66.7%) {33.3%}
190  ... 

Histogram: Cookie.SourceType recorded 4 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ----O                                                                     (4 = 100.0%) {0.0%}
2  ... 

Histogram: Cookie.TimeBlockedOnLoad recorded 2 samples, mean = 634.5 (flags = 0x41)
0     ... 
118   -O                                                                        (1 = 50.0%) {0.0%}
146   ... 
1012  -O                                                                        (1 = 50.0%) {50.0%}
1255  ... 

Histogram: Cookie.TimeInitializeDB recorded 2 samples, mean = 99.0 (flags = 0x41)
0    ... 
62   -O                                                                        (1 = 50.0%) {0.0%}
77   ... 
118  -O                                                                        (1 = 50.0%) {50.0%}
146  ... 

Histogram: Cookie.TimeOpsBlockedDueToGlobalOp recorded 2 samples, mean = 63.5 (flags = 0x41)
0    -O                                                                        (1 = 50.0%)
1    ... 
118  -O                                                                        (1 = 50.0%) {50.0%}
146  ... 

Histogram: Cookie.Type2 recorded 4 samples, mean = 11.5 (flags = 0x41)
0   ... 
4   -O                                                                        (1 = 25.0%) {0.0%}
5   ... 
14  ---O                                                                      (3 = 75.0%) {25.0%}
15  ... 

Histogram: Crypto.TPMDuration.MessageSigningECDSA recorded 1 samples, mean = 197.0 (flags = 0x41)
0    ... 
173  -O                                                                        (1 = 100.0%) {0.0%}
220  ... 

Histogram: Crypto.TPMDuration.NewKeyCreationECDSA recorded 1 samples, mean = 596.0 (flags = 0x41)
0    ... 
574  -O                                                                        (1 = 100.0%) {0.0%}
729  ... 

Histogram: Crypto.TPMDuration.Virtual.MessageSigningECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: Crypto.TPMDuration.Virtual.NewKeyCreationECDSA recorded 1 samples, mean = 23.0 (flags = 0x41)
0   ... 
20  -O                                                                        (1 = 100.0%) {0.0%}
25  ... 

Histogram: Crypto.TPMDuration.Virtual.WrappedKeyCreationECDSA recorded 1 samples, mean = 8.0 (flags = 0x41)
0  ... 
8  -O                                                                        (1 = 100.0%) {0.0%}
10 ... 

Histogram: Crypto.TPMDuration.WrappedKeyCreationECDSA recorded 1 samples, mean = 71.0 (flags = 0x41)
0   ... 
66  -O                                                                        (1 = 100.0%) {0.0%}
84  ... 

Histogram: Crypto.TPMOperation.MessageSigningECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.MessageVerifyECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.NewKeyCreationECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.Virtual.MessageSigningECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.Virtual.MessageVerifyECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.Virtual.NewKeyCreationECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.Virtual.WrappedKeyCreationECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMOperation.WrappedKeyCreationECDSA recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMSupport2 recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.TPMSupportType recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Crypto.VirtualKeySupport recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  O                                                                         (0 = 0.0%) {100.0%}

Histogram: DOMStorage.CommitMeasuredDelay recorded 4 samples, mean = 3577.2 (flags = 0x41)
0     ... 
67    -O                                                                        (1 = 25.0%) {0.0%}
77    ... 
3681  -O                                                                        (1 = 25.0%) {25.0%}
4249  O                                                                         (0 = 0.0%) {50.0%}
4904  --O                                                                       (2 = 50.0%) {50.0%}
5660  ... 

Histogram: DOMStorage.CommitSizeBytes recorded 2 samples, mean = 360.5 (flags = 0x41)
0    ... 
293  -O                                                                        (1 = 50.0%) {0.0%}
330  O                                                                         (0 = 0.0%) {50.0%}
372  -O                                                                        (1 = 50.0%) {50.0%}
419  ... 

Histogram: DataUse.BytesReceived3.Delegate recorded 122 samples, mean = 14954.3 (flags = 0x41)
0       ... 
178     -----------------------------------------------------------------O        (65 = 53.3%) {0.0%}
230     --O                                                                       (2 = 1.6%) {53.3%}
297     ---O                                                                      (3 = 2.5%) {54.9%}
383     --O                                                                       (2 = 1.6%) {57.4%}
494     ---O                                                                      (3 = 2.5%) {59.0%}
637     O                                                                         (0 = 0.0%) {61.5%}
821     -----O                                                                    (5 = 4.1%) {61.5%}
1059    ---O                                                                      (3 = 2.5%) {65.6%}
1366    ----O                                                                     (4 = 3.3%) {68.0%}
1761    O                                                                         (0 = 0.0%) {71.3%}
2271    --O                                                                       (2 = 1.6%) {71.3%}
2928    ----O                                                                     (4 = 3.3%) {73.0%}
3776    ----O                                                                     (4 = 3.3%) {76.2%}
4869    -O                                                                        (1 = 0.8%) {79.5%}
6279    ---O                                                                      (3 = 2.5%) {80.3%}
8097    -O                                                                        (1 = 0.8%) {82.8%}
10441   -O                                                                        (1 = 0.8%) {83.6%}
13464   O                                                                         (0 = 0.0%) {84.4%}
17362   --O                                                                       (2 = 1.6%) {84.4%}
22388   ---O                                                                      (3 = 2.5%) {86.1%}
28869   --O                                                                       (2 = 1.6%) {88.5%}
37226   --O                                                                       (2 = 1.6%) {90.2%}
48002   --O                                                                       (2 = 1.6%) {91.8%}
61898   O                                                                         (0 = 0.0%) {93.4%}
79817   ---O                                                                      (3 = 2.5%) {93.4%}
102923  --O                                                                       (2 = 1.6%) {95.9%}
132718  -O                                                                        (1 = 0.8%) {97.5%}
171138  ... 
284563  -O                                                                        (1 = 0.8%) {98.4%}
366939  -O                                                                        (1 = 0.8%) {99.2%}
473162  ... 

Histogram: DataUse.BytesSent3.Delegate recorded 122 samples, mean = 915.4 (flags = 0x41)
0      ... 
12     --O                                                                       (2 = 1.6%) {0.0%}
16     ... 
65     ------------------------O                                                 (24 = 19.7%) {1.6%}
86     ------O                                                                   (6 = 4.9%) {21.3%}
113    -O                                                                        (1 = 0.8%) {26.2%}
149    -O                                                                        (1 = 0.8%) {27.0%}
196    --O                                                                       (2 = 1.6%) {27.9%}
258    --O                                                                       (2 = 1.6%) {29.5%}
340    ---O                                                                      (3 = 2.5%) {31.1%}
448    ---------O                                                                (9 = 7.4%) {33.6%}
590    --O                                                                       (2 = 1.6%) {41.0%}
777    --O                                                                       (2 = 1.6%) {42.6%}
1023   ---------------------------------------------------------O                (57 = 46.7%) {44.3%}
1347   ---------O                                                                (9 = 7.4%) {91.0%}
1774   ... 
3077   -O                                                                        (1 = 0.8%) {98.4%}
4053   ... 
16063  -O                                                                        (1 = 0.8%) {99.2%}
21156  ... 

Histogram: DefaultBrowser.State recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: DiskCache.0.Error recorded 2 samples, mean = 7.5 (flags = 0x41)
0   -O                                                                        (1 = 50.0%)
1   ... 
15  -O                                                                        (1 = 50.0%) {50.0%}
16  ... 

Histogram: DiskCache.0.TotalIOTimeRead recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: DiskCache.0.TotalIOTimeWrite recorded 176 samples, mean = 4.0 (flags = 0x41)
0   ------------------------------------------------------O                   (54 = 30.7%)
1   ----------------------------O                                             (28 = 15.9%) {30.7%}
2   ------------------------------------O                                     (36 = 20.5%) {46.6%}
3   -------O                                                                  (7 = 4.0%) {67.0%}
4   ----------O                                                               (10 = 5.7%) {71.0%}
5   ------O                                                                   (6 = 3.4%) {76.7%}
6   --O                                                                       (2 = 1.1%) {80.1%}
7   ---O                                                                      (3 = 1.7%) {81.2%}
8   -------O                                                                  (7 = 4.0%) {83.0%}
10  O                                                                         (0 = 0.0%) {86.9%}
12  ----O                                                                     (4 = 2.3%) {86.9%}
14  ----O                                                                     (4 = 2.3%) {89.2%}
17  ------O                                                                   (6 = 3.4%) {91.5%}
20  ------O                                                                   (6 = 3.4%) {94.9%}
24  -O                                                                        (1 = 0.6%) {98.3%}
29  --O                                                                       (2 = 1.1%) {98.9%}
34  ... 

Histogram: Download.Database.IsAvailable recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Download.Service.Db.Operation.Success recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Db.Records recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Db.Records.Active recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Db.Records.Available recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Db.Records.Complete recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Db.Records.New recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Db.Records.Paused recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.External recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.External.Orphaned recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.External.Timeout recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.External.Unknown recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Failure recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Failure.Orphaned recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Failure.Timeout recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Failure.Unknown recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Success recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Success.Orphaned recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Success.Timeout recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.Files.CleanUp.Success.Unknown recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Download.Service.StartUpStatus.Initialization recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Enterprise.TimeToFirstPolicyLoad.Profile.Unmanaged recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: EnterpriseCheck.AzureADJoinStatusCheckTime recorded 1 samples, mean = 5.0 (flags = 0x41)
0  ... 
5  -O                                                                        (1 = 100.0%) {0.0%}
6  ... 

Histogram: Event.GestureCreated recorded 3 samples, mean = 12.0 (flags = 0x41)
0   ... 
12  ---O                                                                      (3 = 100.0%) {0.0%}
13  ... 

Histogram: Extension.Toolbar.BrowserActionsCount2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ExtensionToolbarModel.BrowserActionsCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.AppLocation2 recorded 1 samples, mean = 5.0 (flags = 0x41)
0  ... 
5  -O                                                                        (1 = 100.0%) {0.0%}
6  ... 

Histogram: Extensions.CorruptExtensionTotalDisables recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.CorruptExtensionTotalDisables2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.Database.Open.Rules recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.Database.Open.Scripts recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.Database.Open.State recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.DeveloperModeEnabled recorded 2 samples, mean = 0.0 (flags = 0x41)
0  --O                                                                       (2 = 100.0%)
1  ... 

Histogram: Extensions.DidCreateScriptContext_Unspecified recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.DidCreateScriptContext_WebPage recorded 3 samples, mean = 0.3 (flags = 0x41)
0  --O                                                                       (2 = 66.7%)
1  -O                                                                        (1 = 33.3%) {66.7%}
2  ... 

Histogram: Extensions.Disabled recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.Disabled2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.DisabledForPermissions recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.DisabledForPermissions2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.EventlessEventPages2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Extensions.ExtensionLocation recorded 1 samples, mean = 5.0 (flags = 0x41)
0  ... 
5  -O                                                                        (1 = 100.0%) {0.0%}
6  ... 

